* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 06-24-2022
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 06-24-2022
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 06-24-2022
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 06-24-2022
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 06-24-2022
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 06-24-2022
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 06-24-2022
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 06-24-2022
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 06-24-2022
* Calibration ROI is expired  = No
* Calibration ROI performed on = 06-24-2022
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 06-24-2022
* Chemistry = SYBR_GREEN
* Date Created = 2022-12-02 15:10:46 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = E:\Acer_12.02_rerun_plate6.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2022-12-02 12:56:15 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step3
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	HIGHSD	NOAMP	MTP	CQCONF	EXPFAIL	Tm1	Tm2	Tm3	Tm4
82	G10	false	pos	Cam	UNKNOWN	SYBR	None	Undetermined										true	0.079	true	3	3	Amp		0.000	N	N	N	Y	N	74.993			
83	G11	false	pos	Sym	UNKNOWN	SYBR	None	19.610	21.031	2.010								true	0.289	true	3	14	Amp		0.969	Y	N	N	N	N	87.265			
84	G12	false	pos	Sym	UNKNOWN	SYBR	None	22.453	21.031	2.010								true	0.289	true	3	16	Amp		0.967	Y	N	Y	N	N	87.265	76.928		
85	H1	false	2	Cam	UNKNOWN	SYBR	None	27.202	26.637	0.799								true	0.079	true	3	24	Amp		0.759	Y	N	N	Y	N	74.528			
86	H2	false	2	Cam	UNKNOWN	SYBR	None	26.072	26.637	0.799								true	0.079	true	3	21	Amp		0.920	Y	N	N	N	N	74.528			
87	H3	false	2	Sym	UNKNOWN	SYBR	None	25.662	25.385	0.392								true	0.289	true	3	20	Amp		0.962	N	N	N	N	N	87.579			
88	H4	false	2	Sym	UNKNOWN	SYBR	None	25.108	25.385	0.392								true	0.289	true	3	20	Amp		0.960	N	N	N	N	N	87.579			
89	H5	false	112	Cam	UNKNOWN	SYBR	None	25.863	24.896	1.368								true	0.079	true	3	22	Amp		0.861	Y	N	N	N	N	74.527			
90	H6	false	112	Cam	UNKNOWN	SYBR	None	23.929	24.896	1.368								true	0.079	true	3	20	Amp		0.928	Y	N	N	N	N	74.527			
91	H7	false	112	Sym	UNKNOWN	SYBR	None	24.149	23.925	0.318								true	0.289	true	3	19	Amp		0.963	N	N	N	N	N	87.561			
92	H8	false	112	Sym	UNKNOWN	SYBR	None	23.700	23.925	0.318								true	0.289	true	3	17	Amp		0.953	N	N	N	N	N	87.561			
93	H9	false	neg	Cam	UNKNOWN	SYBR	None	Undetermined										true	0.079	true	3	29	No Amp		0.000	N	Y	N	Y	Y	60.001			
94	H10	false	neg	Cam	UNKNOWN	SYBR	None	Undetermined										true	0.079	true	3	29	No Amp		0.000	N	Y	N	Y	Y	61.050			
95	H11	false	neg	Sym	UNKNOWN	SYBR	None	Undetermined										true	0.289	true	3	29	No Amp		0.000	N	Y	N	Y	Y	60.001			
96	H12	false	neg	Sym	UNKNOWN	SYBR	None	Undetermined										true	0.289	true	3	15	No Amp		0.000	N	Y	N	Y	N	60.001			
