* Block Type = 96-Well 0.2-mL Block
* Calibration Background is expired  = No
* Calibration Background performed on = 02-23-2023
* Calibration Pure Dye ABY is expired = No
* Calibration Pure Dye ABY performed on = 02-23-2023
* Calibration Pure Dye FAM is expired = No
* Calibration Pure Dye FAM performed on = 02-23-2023
* Calibration Pure Dye JUN is expired = No
* Calibration Pure Dye JUN performed on = 02-23-2023
* Calibration Pure Dye NED is expired = No
* Calibration Pure Dye NED performed on = 02-23-2023
* Calibration Pure Dye ROX is expired = No
* Calibration Pure Dye ROX performed on = 02-23-2023
* Calibration Pure Dye SYBR is expired = No
* Calibration Pure Dye SYBR performed on = 02-23-2023
* Calibration Pure Dye TAMRA is expired = No
* Calibration Pure Dye TAMRA performed on = 02-23-2023
* Calibration Pure Dye VIC is expired = No
* Calibration Pure Dye VIC performed on = 02-23-2023
* Calibration ROI is expired  = No
* Calibration ROI performed on = 02-23-2023
* Calibration Uniformity is expired  = No
* Calibration Uniformity performed on = 02-23-2023
* Chemistry = SYBR_GREEN
* Date Created = 2023-03-06 19:23:36 PM CST
* Experiment Barcode = NA
* Experiment Comment = NA
* Experiment File Name = C:\Users\bcorbett\OneDrive - Shedd Aquarium Society\Acropora22_proj\EDS files\acer_20230306.eds
* Experiment Name = Quantification-SYBR_with_Melt
* Experiment Run End Time = 2023-03-06 14:18:05 PM CST
* Experiment Type = Standard Curve
* Instrument Name =       272320406
* Instrument Serial Number = 272320406
* Instrument Type = QuantStudio™ 3 System
* Passive Reference = ROX
* Post-read Stage/Step = 
* Pre-read Stage/Step = 
* Quantification Cycle Method = Ct
* Signal Smoothing On = true
* Stage where Melt Analysis is performed = Stage3
* Stage/ Cycle where Ct Analysis is performed = Stage2, Step2
* User Name = NA

[Results]
Well	Well Position	Omit	Sample Name	Target Name	Task	Reporter	Quencher	CT	Ct Mean	Ct SD	Quantity	Quantity Mean	Quantity SD	Y-Intercept	R(superscript 2)	Slope	Efficiency	Automatic Ct Threshold	Ct Threshold	Automatic Baseline	Baseline Start	Baseline End	Amp Status	Comments	Cq Conf	HIGHSD	CQCONF	EXPFAIL	Tm1	Tm2	Tm3	Tm4
72	F12	false	90	SYM	UNKNOWN	SYBR	None	18.080	19.547	2.075								false	0.020	true	3	16	Amp		0.551	Y	Y	N	87.717			
73	G1	false	38	CAM	UNKNOWN	SYBR	None	20.479	20.634	0.218								false	0.020	true	3	17	Amp		0.658	N	Y	N	75.270			
74	G2	false	38	CAM	UNKNOWN	SYBR	None	20.788	20.634	0.218								false	0.020	true	3	17	Amp		0.611	N	Y	N	75.270			
75	G3	false	38	SYM	UNKNOWN	SYBR	None	18.580	19.171	0.836								false	0.020	true	3	16	Amp		0.347	Y	Y	N	87.741			
76	G4	false	38	SYM	UNKNOWN	SYBR	None	19.762	19.171	0.836								false	0.020	true	3	17	Amp		0.597	Y	Y	N	87.741			
77	G5	false	59	CAM	UNKNOWN	SYBR	None	21.499	20.977	0.739								false	0.020	true	3	19	Amp		0.611	Y	Y	N	75.426			
78	G6	false	59	CAM	UNKNOWN	SYBR	None	20.455	20.977	0.739								false	0.020	true	3	18	Amp		0.843	Y	N	N	75.426			
79	G7	false	59	SYM	UNKNOWN	SYBR	None	18.892	20.333	2.038								false	0.020	true	3	16	Amp		0.548	Y	Y	N	87.853			
80	G8	false	59	SYM	UNKNOWN	SYBR	None	21.775	20.333	2.038								false	0.020	true	3	19	Amp		0.486	Y	Y	N	87.853			
81	G9	false	pos	CAM	UNKNOWN	SYBR	None	27.750	27.780	0.043								false	0.020	true	3	25	Amp		0.665	N	Y	N	75.148			
82	G10	false	pos	CAM	UNKNOWN	SYBR	None	27.810	27.780	0.043								false	0.020	true	3	26	Amp		0.800	N	N	N	75.148			
83	G11	false	pos	SYM	UNKNOWN	SYBR	None	22.296	23.375	1.526								false	0.020	true	3	20	Amp		0.538	Y	Y	N	87.567			
84	G12	false	pos	SYM	UNKNOWN	SYBR	None	24.454	23.375	1.526								false	0.020	true	3	22	Amp		0.661	Y	Y	N	87.567			
85	H1	false	41	CAM	UNKNOWN	SYBR	None	20.076	20.387	0.440								false	0.020	true	3	18	Amp		0.468	N	Y	N	75.270			
86	H2	false	41	CAM	UNKNOWN	SYBR	None	20.698	20.387	0.440								false	0.020	true	3	17	Amp		0.567	N	Y	N	75.270			
87	H3	false	41	SYM	UNKNOWN	SYBR	None	20.014	20.325	0.441								false	0.020	true	3	18	Amp		0.488	N	Y	N	87.891			
88	H4	false	41	SYM	UNKNOWN	SYBR	None	20.637	20.325	0.441								false	0.020	true	3	19	Amp		0.465	N	Y	N	87.891			
93	H9	false	neg	CAM	UNKNOWN	SYBR	None	Undetermined										false	0.020	true	3	39	No Amp		0.000	N	Y	Y	61.644			
94	H10	false	neg	CAM	UNKNOWN	SYBR	None	Undetermined										false	0.020	true	3	39	No Amp		0.000	N	Y	Y	63.145			
95	H11	false	neg	SYM	UNKNOWN	SYBR	None	Undetermined										false	0.020	true	3	39	No Amp		0.000	N	Y	Y	61.793			
96	H12	false	neg	SYM	UNKNOWN	SYBR	None	Undetermined										false	0.020	true	3	29	No Amp		0.000	N	Y	N	62.092			
